timestamp,reference_mic,mic_order,estimated_x,estimated_y,r1,r2
2025-02-21 16:26:03,4,4-2-3,5.558601642896479,-3.5997954072774454,0.6502708333333334,1.3791458333333335
2025-02-21 16:26:04,2,2-4-3,1.7924880218158767,5.494621719864973,3.6658125000000004,0.728875
2025-02-21 16:26:05,2,2-4-3,1.7924880218158767,5.4731989092061735,3.644375,0.728875
2025-02-21 16:26:05,2,2-4-3,1.794592608786756,5.4731989092061735,3.644375,0.7074375
2025-02-21 16:26:06,2,2-4-3,1.7924880218158767,5.4731989092061735,3.644375,-0.728875
2025-02-21 16:26:07,2,2-4-3,1.7973009993164444,3.7451619866093124,0.8003333333333335,0.6788541666666668
2025-02-21 16:26:08,4,4-2-3,5.551855097930129,-3.6023083469441675,0.6359791666666667,1.329125
2025-02-21 16:26:08,4,4-2-3,5.553090626599599,-3.603543875613638,0.6288333333333334,1.329125
2025-02-21 16:26:09,4,4-2-3,5.519584764376648,-3.5700380133906875,-0.8003333333333335,1.329125
2025-02-21 16:26:10,4,4-2-3,5.555980507216329,-3.5985179962801963,0.6574166666666666,1.372
2025-02-21 16:26:11,4,4-2-3,5.527500524326821,-3.5700380133906875,-0.8003333333333335,1.372
2025-02-21 16:26:11,4,4-2-3,5.557324231899229,-3.5985179962801963,0.6574166666666666,1.3791458333333335
2025-02-21 16:26:12,3,3-4-2,3.6212880218158765,-4.5888651646239245,5.816708333333333,0.728875
2025-02-21 16:26:13,3,3-4-2,3.621288021815876,-1.1716860411606804,2.9726666666666666,0.728875
2025-02-21 16:26:13,3,3-4-2,3.6240801770011224,-1.1744781963459265,2.9726666666666666,-0.7002916666666666
2025-02-21 16:26:14,3,3-4-2,3.6240801770011224,-1.1571179714816595,2.9512291666666663,-0.7002916666666666
2025-02-21 16:26:15,4,4-2-3,5.562674699272955,-3.5997954072774454,0.6502708333333334,1.4005833333333333
2025-02-21 16:26:16,4,4-2-3,5.562674699272955,-3.5997954072774454,0.6502708333333334,1.4005833333333333
2025-02-21 16:26:16,4,4-2-3,6.631208057308706,-3.5997954072774454,0.6502708333333334,4.194604166666666
2025-02-21 16:26:17,4,4-2-3,6.618947005851495,-3.5997954072774454,0.6502708333333334,4.173166666666666
2025-02-21 16:26:18,4,4-2-3,6.618947005851495,-3.5997954072774454,0.6502708333333334,4.173166666666666
2025-02-21 16:26:19,4,4-2-3,6.618947005851495,-3.5997954072774454,0.6502708333333334,4.173166666666666
2025-02-21 16:26:19,4,4-2-3,6.62711405976834,-3.5997954072774454,0.6502708333333334,4.187458333333334
2025-02-21 16:26:20,4,4-2-3,6.629930646311458,-3.5985179962801963,0.6574166666666666,4.194604166666666
2025-02-21 16:26:21,4,4-2-3,6.631208057308706,-3.5997954072774454,0.6502708333333334,4.194604166666666
2025-02-21 16:26:21,4,4-2-3,6.631208057308706,-3.5997954072774454,0.6502708333333334,4.194604166666666
2025-02-21 16:26:22,4,4-2-3,6.629930646311458,-3.5985179962801963,0.6574166666666666,4.194604166666666
2025-02-21 16:26:23,4,4-2-3,6.629930646311458,-3.5985179962801963,0.6574166666666666,4.194604166666666
2025-02-21 16:26:24,4,4-2-3,6.629930646311458,-3.5985179962801963,0.6574166666666666,4.194604166666666
2025-02-21 16:26:24,4,4-2-3,6.629930646311458,-3.5985179962801963,0.6574166666666666,4.194604166666666
2025-02-21 16:26:25,4,4-2-3,5.551991215495409,-3.5985179962801963,0.6574166666666666,1.3505625
2025-02-21 16:26:26,4,4-2-3,5.553268626492659,-3.5997954072774454,0.6502708333333334,1.3505625
2025-02-21 16:26:27,4,4-2-3,5.549342158263406,-3.5997954072774454,0.6502708333333334,1.329125
2025-02-21 16:26:27,4,4-2-3,5.551991215495409,-3.5985179962801963,0.6574166666666666,1.3505625
2025-02-21 16:26:28,4,4-2-3,5.551991215495409,-3.5985179962801963,0.6574166666666666,1.3505625
2025-02-21 16:26:29,4,4-2-3,5.551991215495409,-3.5985179962801963,0.6574166666666666,1.3505625
2025-02-21 16:26:29,4,4-2-3,5.551991215495409,-3.5985179962801963,0.6574166666666666,1.3505625
2025-02-21 16:26:30,4,4-2-3,5.551991215495409,-3.5985179962801963,0.6574166666666666,1.3505625
2025-02-21 16:26:31,4,4-2-3,5.551991215495409,-3.5985179962801963,0.6574166666666666,1.3505625
2025-02-21 16:26:32,4,4-2-3,5.549342158263406,-3.5997954072774454,0.6502708333333334,1.329125
2025-02-21 16:26:32,4,4-2-3,5.551952823361611,-3.5997954072774454,0.6502708333333334,1.3434166666666665
2025-02-21 16:26:33,3,3-4-2,3.626100999316444,-0.30328738641539565,1.5649374999999999,-0.6788541666666668
2025-02-21 16:26:34,4,4-2-3,5.548064747266157,-3.5985179962801963,0.6574166666666666,1.329125
2025-02-21 16:26:34,4,4-2-3,5.4292794852978306,-3.5997954072774454,0.6502708333333334,-0.10004166666666668
2025-02-21 16:26:35,2,2-4-3,1.7992589981400977,3.7405339893897676,0.7788958333333333,0.6574166666666666
2025-02-21 16:26:36,2,2-4-3,0.9839496840482828,3.7405339893897676,0.7788958333333333,3.51575
2025-02-21 16:26:37,2,2-4-3,0.9839496840482828,3.7405339893897676,0.7788958333333333,3.51575
2025-02-21 16:26:37,2,2-4-3,0.9839496840482826,3.7390192452017716,0.7717499999999999,3.51575
2025-02-21 16:26:38,2,2-4-3,0.9839496840482826,3.7390192452017716,0.7717499999999999,3.51575
2025-02-21 16:26:39,2,2-4-3,0.9839496840482828,3.7405339893897676,0.7788958333333333,3.51575
2025-02-21 16:26:40,3,3-4-2,3.6191206113533294,0.03669240932811332,0.11433333333333333,0.7503125
2025-02-21 16:26:40,3,3-4-2,3.6191206113533294,0.036908801354969815,0.1071875,0.7503125
2025-02-21 16:26:41,3,3-4-2,3.6191206113533294,0.036908801354969815,0.1071875,0.7503125
2025-02-21 16:26:42,3,3-4-2,3.6191206113533294,0.03669240932811332,0.11433333333333333,0.7503125
2025-02-21 16:26:42,3,3-4-2,3.6191206113533294,0.03669240932811332,0.11433333333333333,0.7503125
2025-02-21 16:26:43,3,3-4-2,3.6168903773991143,0.03869229047954567,0.12147916666666668,0.7717499999999999
2025-02-21 16:26:44,2,2-4-3,0.9736152196688916,3.7451619866093124,0.8003333333333335,3.5371875000000004
2025-02-21 16:26:45,2,2-4-3,0.9736152196688913,3.7436053600935377,0.7931874999999999,3.5371875000000004
2025-02-21 16:26:45,2,2-4-3,0.9736152196688913,3.7436053600935377,0.7931874999999999,3.5371875000000004
2025-02-21 16:26:46,2,2-4-3,0.9632179317978319,3.7436053600935377,0.7931874999999999,3.558625
2025-02-21 16:26:47,2,2-4-3,0.9736152196688916,3.7451619866093124,0.8003333333333335,3.5371875000000004
2025-02-21 16:26:47,3,3-4-2,2.7569065803433643,-0.34240199036670954,3.0155416666666666,3.6300833333333333
2025-02-21 16:26:48,2,2-4-3,0.9736152196688913,3.7116561243863613,-0.6288333333333334,3.5371875000000004
2025-02-21 16:26:49,2,2-4-3,0.9736152196688913,3.7116561243863613,-0.6288333333333334,3.5371875000000004
2025-02-21 16:26:50,2,2-4-3,0.9736152196688912,9.463495805993,6.5169999999999995,3.5371875000000004
2025-02-21 16:26:50,2,2-4-3,0.9736152196688913,3.7116561243863613,-0.6288333333333334,3.5371875000000004
2025-02-21 16:26:51,4,4-2-3,10.340401240626916,-3.6023083469441675,0.6359791666666667,8.474958333333333
2025-02-21 16:26:52,2,2-4-3,0.9736152196688913,3.7116561243863613,-0.6288333333333334,3.5371875000000004
2025-02-21 16:26:52,2,2-4-3,0.9736152196688912,3.7092269493751973,-0.6145416666666667,3.5371875000000004
2025-02-21 16:26:53,4,4-2-3,5.549226981862015,-3.603543875613638,0.6288333333333334,1.3076875
2025-02-21 16:26:54,2,2-4-3,0.9736152196688912,3.712891653055833,-0.6359791666666667,3.5371875000000004
2025-02-21 16:26:55,4,4-2-3,5.55056023596297,-3.6023083469441675,0.6359791666666667,1.3219791666666667
2025-02-21 16:26:55,2,2-4-3,1.7973009993164444,3.7451619866093124,0.8003333333333335,0.6788541666666668
2025-02-21 16:26:56,2,2-4-3,1.7979606459789585,3.7451619866093124,0.8003333333333335,0.6717083333333332
2025-02-21 16:26:57,2,2-4-3,1.7979606459789588,3.7436053600935377,0.7931874999999999,0.6717083333333332
2025-02-21 16:26:58,2,2-4-3,1.7903206113533296,4.354633620444797,2.2580833333333334,-0.7503125
2025-02-21 16:26:58,2,2-4-3,1.7903206113533296,4.354633620444797,2.2580833333333334,-0.7503125
2025-02-21 16:26:59,4,4-2-3,5.524212761596194,-3.574666010610233,-0.7788958333333333,1.329125
2025-02-21 16:27:00,3,3-4-2,3.3265062381335366,0.08960025989454239,-1.329125,2.2009166666666666
2025-02-21 16:27:00,3,3-4-2,3.3265062381335366,0.08960025989454239,-1.329125,2.2009166666666666
2025-02-21 16:27:01,3,3-4-2,3.3265062381335366,0.08960025989454239,-1.329125,2.2009166666666666
2025-02-21 16:27:02,3,3-4-2,3.3329247048656203,0.08318179316245836,-1.329125,2.179479166666667
2025-02-21 16:27:03,3,3-4-2,3.3329247048656203,0.0779604629660484,-1.3434166666666665,2.179479166666667
2025-02-21 16:27:03,4,4-2-3,5.532641580061655,-3.5791683608464413,-0.7574583333333333,1.3505625
2025-02-21 16:27:04,4,4-2-3,5.546490669780474,-3.5849760436317535,-0.728875,1.3934375
2025-02-21 16:27:05,4,4-2-3,5.546490669780474,-3.5849760436317535,-0.728875,1.3934375
2025-02-21 16:27:05,2,2-4-3,1.799897703638723,3.730223956368247,0.728875,0.6502708333333334
2025-02-21 16:27:06,4,4-2-3,5.553408234251921,-3.5946019986328888,0.6788541666666668,1.3791458333333335
2025-02-21 16:27:07,4,4-2-3,5.553408234251921,-3.5946019986328888,0.6788541666666668,1.3791458333333335
2025-02-21 16:27:08,4,4-2-3,5.553408234251921,-3.5946019986328888,0.6788541666666668,1.3791458333333335
2025-02-21 16:27:08,4,4-2-3,5.548075217848102,-3.5946019986328888,0.6788541666666668,1.3505625
